,Unnamed: 0,hourBeginning,Actual_MW,zone,zone_short,load_type,zone_loadtype,WT_Fcst_MW,QA_Fcst_MW
3397,3397,2020-06-18 14:00:00-04:00,662.959,4004,CT,CI,CT_CI,617.79,713.7709593567671
3398,3398,2020-06-18 13:00:00-04:00,651.299,4004,CT,CI,CT_CI,608.18,720.113579225755
3399,3399,2020-06-18 16:00:00-04:00,635.133,4004,CT,CI,CT_CI,612.72,688.209958909937
3400,3400,2020-06-18 17:00:00-04:00,612.41,4004,CT,CI,CT_CI,589.53,659.2194588718619
3401,3401,2020-06-18 18:00:00-04:00,572.256,4004,CT,CI,CT_CI,541.57,624.792909583568
3402,3402,2020-06-18 19:00:00-04:00,532.142,4004,CT,CI,CT_CI,524.17,583.156779048809
3403,3403,2020-06-18 20:00:00-04:00,529.433,4004,CT,CI,CT_CI,507.04,551.118582262557
3404,3404,2020-06-18 21:00:00-04:00,490.919,4004,CT,CI,CT_CI,466.88,534.4432060562381
3405,3405,2020-06-18 22:00:00-04:00,449.866,4004,CT,CI,CT_CI,417.7,503.836829655802
3406,3406,2020-06-18 23:00:00-04:00,419.976,4004,CT,CI,CT_CI,390.12,476.952625570154
3407,3407,2020-06-18 15:00:00-04:00,653.528,4004,CT,CI,CT_CI,623.53,705.527826814422
3408,3408,2020-06-19 07:00:00-04:00,521.504,4004,CT,CI,CT_CI,484.37,527.027257082114
3409,3409,2020-06-19 09:00:00-04:00,597.305,4004,CT,CI,CT_CI,551.34,630.7095413929471
3410,3410,2020-06-19 08:00:00-04:00,560.919,4004,CT,CI,CT_CI,515.41,575.548506157294
3411,3411,2020-06-19 06:00:00-04:00,488.073,4004,CT,CI,CT_CI,439.43,480.350210297532
3412,3412,2020-06-19 12:00:00-04:00,659.571,4004,CT,CI,CT_CI,597.25,726.3935014596711
3413,3413,2020-06-19 04:00:00-04:00,416.466,4004,CT,CI,CT_CI,374.36,432.2292463756149
3414,3414,2020-06-19 03:00:00-04:00,414.703,4004,CT,CI,CT_CI,367.25,425.920591926921
3415,3415,2020-06-19 02:00:00-04:00,407.664,4004,CT,CI,CT_CI,364.58,429.113059333215
3416,3416,2020-06-19 10:00:00-04:00,634.555,4004,CT,CI,CT_CI,574.93,680.139523776793
3417,3417,2020-06-19 05:00:00-04:00,447.538,4004,CT,CI,CT_CI,401.54,446.333828877156
3418,3418,2020-06-19 11:00:00-04:00,648.469,4004,CT,CI,CT_CI,591.23,709.766344688197
3419,3419,2020-06-19 22:00:00-04:00,448.497,4004,CT,CI,CT_CI,420.75,503.3151785836191
3420,3420,2020-06-19 14:00:00-04:00,676.593,4004,CT,CI,CT_CI,625.99,724.794655167022
3421,3421,2020-06-19 15:00:00-04:00,657.48,4004,CT,CI,CT_CI,613.44,715.71716886154
3422,3422,2020-06-19 16:00:00-04:00,648.858,4004,CT,CI,CT_CI,611.62,697.425599214242
3423,3423,2020-06-19 17:00:00-04:00,624.333,4004,CT,CI,CT_CI,588.61,668.983949123787
3424,3424,2020-06-19 18:00:00-04:00,578.763,4004,CT,CI,CT_CI,532.92,626.5787595113139
3425,3425,2020-06-19 19:00:00-04:00,530.686,4004,CT,CI,CT_CI,498.59,587.782685039979
3426,3426,2020-06-19 20:00:00-04:00,529.578,4004,CT,CI,CT_CI,497.78,556.355698761525
3427,3427,2020-06-19 21:00:00-04:00,489.747,4004,CT,CI,CT_CI,468.74,534.859738866536
3428,3428,2020-06-19 01:00:00-04:00,414.038,4004,CT,CI,CT_CI,367.34,439.321629667129
3429,3429,2020-06-19 13:00:00-04:00,670.353,4004,CT,CI,CT_CI,607.68,731.483495798638
3430,3430,2020-06-19 00:00:00-04:00,411.3,4004,CT,CI,CT_CI,373.24,458.560895544323
3431,3431,2020-06-19 23:00:00-04:00,420.879,4004,CT,CI,CT_CI,393.33,475.898845711536
3432,3432,2020-06-20 00:00:00-04:00,404.602,4004,CT,CI,CT_CI,377.13,455.205913343663
3433,3433,2020-06-20 23:00:00-04:00,415.333,4004,CT,CI,CT_CI,358.15,434.3807601251471
3434,3434,2020-06-20 22:00:00-04:00,439.31,4004,CT,CI,CT_CI,389.08,457.006904313398
3435,3435,2020-06-20 21:00:00-04:00,475.102,4004,CT,CI,CT_CI,419.71,469.36466928946896
3436,3436,2020-06-20 19:00:00-04:00,495.428,4004,CT,CI,CT_CI,459.76,476.711380894964
3437,3437,2020-06-20 18:00:00-04:00,516.599,4004,CT,CI,CT_CI,480.97,493.841606622042
3438,3438,2020-06-20 17:00:00-04:00,532.916,4004,CT,CI,CT_CI,484.43,491.676191227562
3439,3439,2020-06-20 16:00:00-04:00,539.528,4004,CT,CI,CT_CI,487.86,499.159241165428
3440,3440,2020-06-20 14:00:00-04:00,521.815,4004,CT,CI,CT_CI,494.54,513.8406540332539
3441,3441,2020-06-20 13:00:00-04:00,522.029,4004,CT,CI,CT_CI,501.04,514.6173338753421
3442,3442,2020-06-20 12:00:00-04:00,513.779,4004,CT,CI,CT_CI,491.9,517.387004811461
3443,3443,2020-06-20 20:00:00-04:00,490.679,4004,CT,CI,CT_CI,454.59,471.525414898234
3444,3444,2020-06-20 15:00:00-04:00,531.214,4004,CT,CI,CT_CI,499.18,507.286994951864
3445,3445,2020-06-20 10:00:00-04:00,484.164,4004,CT,CI,CT_CI,460.24,486.513353345176
3446,3446,2020-06-20 01:00:00-04:00,405.228,4004,CT,CI,CT_CI,377.84,433.581294646693
3447,3447,2020-06-20 11:00:00-04:00,506.078,4004,CT,CI,CT_CI,475.53,497.897845376706
3448,3448,2020-06-20 03:00:00-04:00,391.715,4004,CT,CI,CT_CI,372.42,413.9572013814101
3449,3449,2020-06-20 04:00:00-04:00,383.168,4004,CT,CI,CT_CI,367.49,410.36339586228
3450,3450,2020-06-20 05:00:00-04:00,384.28,4004,CT,CI,CT_CI,372.52,406.14950507868
3451,3451,2020-06-20 02:00:00-04:00,395.681,4004,CT,CI,CT_CI,370.43,420.679338674827
3452,3452,2020-06-20 07:00:00-04:00,424.034,4004,CT,CI,CT_CI,403.83,432.24582833609
3453,3453,2020-06-20 08:00:00-04:00,439.142,4004,CT,CI,CT_CI,404.49,451.904572285294
3454,3454,2020-06-20 09:00:00-04:00,465.902,4004,CT,CI,CT_CI,423.25,462.05221360655696
3455,3455,2020-06-20 06:00:00-04:00,399.803,4004,CT,CI,CT_CI,389.06,414.783510463319
3456,3456,2020-06-21 22:00:00-04:00,426.893,4004,CT,CI,CT_CI,369.28,453.043183808669
3457,3457,2020-06-21 19:00:00-04:00,478.739,4004,CT,CI,CT_CI,424.15,462.052984656555
3458,3458,2020-06-21 18:00:00-04:00,501.041,4004,CT,CI,CT_CI,437.91,472.76201169486495
3459,3459,2020-06-21 17:00:00-04:00,518.111,4004,CT,CI,CT_CI,438.52,478.644352137733
3460,3460,2020-06-21 16:00:00-04:00,516.819,4004,CT,CI,CT_CI,443.55,483.338385272677
3461,3461,2020-06-21 15:00:00-04:00,509.489,4004,CT,CI,CT_CI,441.69,482.974490277457
3462,3462,2020-06-21 14:00:00-04:00,501.318,4004,CT,CI,CT_CI,436.83,481.931607324158
3463,3463,2020-06-21 13:00:00-04:00,490.513,4004,CT,CI,CT_CI,431.26,480.062656360693
3464,3464,2020-06-21 11:00:00-04:00,461.74,4004,CT,CI,CT_CI,412.5,457.45255637680697
3465,3465,2020-06-21 12:00:00-04:00,483.1,4004,CT,CI,CT_CI,418.49,472.15994529478
3466,3466,2020-06-21 09:00:00-04:00,418.722,4004,CT,CI,CT_CI,380.77,420.07097915660097
3467,3467,2020-06-21 10:00:00-04:00,442.314,4004,CT,CI,CT_CI,383.22,438.95892038828697
3468,3468,2020-06-21 21:00:00-04:00,456.549,4004,CT,CI,CT_CI,394.96,456.087071767049
3469,3469,2020-06-21 01:00:00-04:00,395.921,4004,CT,CI,CT_CI,341.34,413.181017545776
3470,3470,2020-06-21 00:00:00-04:00,400.239,4004,CT,CI,CT_CI,349.71,428.1736891556821
3471,3471,2020-06-21 02:00:00-04:00,388.369,4004,CT,CI,CT_CI,340.26,403.73450468209097
3472,3472,2020-06-21 03:00:00-04:00,387.343,4004,CT,CI,CT_CI,331.71,398.102374280784
3473,3473,2020-06-21 20:00:00-04:00,481.436,4004,CT,CI,CT_CI,402.58,455.437549408737
3474,3474,2020-06-21 05:00:00-04:00,370.631,4004,CT,CI,CT_CI,330.73,383.732002140213
3475,3475,2020-06-21 23:00:00-04:00,409.193,4004,CT,CI,CT_CI,353.69,443.256259465068
3476,3476,2020-06-21 06:00:00-04:00,377.293,4004,CT,CI,CT_CI,340.35,384.933630825675
3477,3477,2020-06-21 07:00:00-04:00,386.043,4004,CT,CI,CT_CI,360.26,392.698985492068
3478,3478,2020-06-21 08:00:00-04:00,405.181,4004,CT,CI,CT_CI,366.45,402.517292657858
3479,3479,2020-06-21 04:00:00-04:00,371.584,4004,CT,CI,CT_CI,330.45,394.744866217164
3480,3480,2020-06-22 00:00:00-04:00,423.002,4004,CT,CI,CT_CI,369.15,452.385537453621
3481,3481,2020-06-22 21:00:00-04:00,549.533,4004,CT,CI,CT_CI,486.8,556.824962548975
3482,3482,2020-06-22 20:00:00-04:00,600.959,4004,CT,CI,CT_CI,524.23,580.63651858963
3483,3483,2020-06-22 19:00:00-04:00,624.044,4004,CT,CI,CT_CI,528.85,619.728805822499
3484,3484,2020-06-22 18:00:00-04:00,672.378,4004,CT,CI,CT_CI,572.24,667.141221097497
3485,3485,2020-06-22 17:00:00-04:00,721.969,4004,CT,CI,CT_CI,625.98,711.0999867193731
3486,3486,2020-06-22 16:00:00-04:00,757.669,4004,CT,CI,CT_CI,662.85,738.7018203161431
3487,3487,2020-06-22 15:00:00-04:00,776.026,4004,CT,CI,CT_CI,672.44,758.3819707245029
3488,3488,2020-06-22 14:00:00-04:00,795.823,4004,CT,CI,CT_CI,666.18,764.323693639325
3489,3489,2020-06-22 13:00:00-04:00,791.253,4004,CT,CI,CT_CI,654.44,771.503443877836
3490,3490,2020-06-22 09:00:00-04:00,671.999,4004,CT,CI,CT_CI,589.64,656.5612800339571
3491,3491,2020-06-22 11:00:00-04:00,757.814,4004,CT,CI,CT_CI,649.38,743.704479519755
3492,3492,2020-06-22 10:00:00-04:00,728.541,4004,CT,CI,CT_CI,622.12,705.52169171493
3493,3493,2020-06-22 08:00:00-04:00,620.223,4004,CT,CI,CT_CI,552.62,590.9354194531751
3494,3494,2020-06-22 07:00:00-04:00,561.241,4004,CT,CI,CT_CI,511.19,539.909575816239
3495,3495,2020-06-22 06:00:00-04:00,508.896,4004,CT,CI,CT_CI,451.69,488.471187191784
3496,3496,2020-06-22 04:00:00-04:00,426.627,4004,CT,CI,CT_CI,376.54,434.651316931079
3497,3497,2020-06-22 03:00:00-04:00,424.551,4004,CT,CI,CT_CI,362.36,426.436121529286
3498,3498,2020-06-22 02:00:00-04:00,417.272,4004,CT,CI,CT_CI,358.18,425.398090185201
3499,3499,2020-06-22 01:00:00-04:00,423.594,4004,CT,CI,CT_CI,362.45,433.197817484391
3500,3500,2020-06-22 12:00:00-04:00,779.893,4004,CT,CI,CT_CI,647.74,759.518556549137
3501,3501,2020-06-22 05:00:00-04:00,459.219,4004,CT,CI,CT_CI,408.48,452.619775690003
3502,3502,2020-06-22 23:00:00-04:00,466.023,4004,CT,CI,CT_CI,400.87,502.76690024055097
3503,3503,2020-06-22 22:00:00-04:00,494.617,4004,CT,CI,CT_CI,436.69,529.043602614654
3504,3504,2020-06-23 21:00:00-04:00,543.951,4004,CT,CI,CT_CI,478.41,565.0662445323981
3505,3505,2020-06-23 22:00:00-04:00,500.431,4004,CT,CI,CT_CI,439.22,533.489201330259
3506,3506,2020-06-23 19:00:00-04:00,599.732,4004,CT,CI,CT_CI,522.45,622.981805196962
3507,3507,2020-06-23 18:00:00-04:00,652.689,4004,CT,CI,CT_CI,555.49,672.382526939011
3508,3508,2020-06-23 17:00:00-04:00,705.733,4004,CT,CI,CT_CI,617.86,713.8242698900489
3509,3509,2020-06-23 16:00:00-04:00,727.938,4004,CT,CI,CT_CI,644.28,745.944387729545
3510,3510,2020-06-23 15:00:00-04:00,763.36,4004,CT,CI,CT_CI,665.22,766.0206639959999
3511,3511,2020-06-23 14:00:00-04:00,795.832,4004,CT,CI,CT_CI,672.09,771.6360757472349
3512,3512,2020-06-23 13:00:00-04:00,784.797,4004,CT,CI,CT_CI,653.07,776.898762556547
3513,3513,2020-06-23 12:00:00-04:00,760.347,4004,CT,CI,CT_CI,643.53,762.114420751267
3514,3514,2020-06-23 11:00:00-04:00,737.833,4004,CT,CI,CT_CI,636.54,746.108636844801
3515,3515,2020-06-23 10:00:00-04:00,706.478,4004,CT,CI,CT_CI,620.22,709.976394680612
3516,3516,2020-06-23 00:00:00-04:00,453.83,4004,CT,CI,CT_CI,390.92,475.28811033667
3517,3517,2020-06-23 08:00:00-04:00,617.413,4004,CT,CI,CT_CI,552.38,597.5963164976449
3518,3518,2020-06-23 09:00:00-04:00,658.768,4004,CT,CI,CT_CI,594.31,658.768281974236
3519,3519,2020-06-23 23:00:00-04:00,467.939,4004,CT,CI,CT_CI,406.3,506.974651130448
3520,3520,2020-06-23 01:00:00-04:00,452.43,4004,CT,CI,CT_CI,384.28,453.890831287118
3521,3521,2020-06-23 02:00:00-04:00,445.259,4004,CT,CI,CT_CI,381.9,443.83821505542704
3522,3522,2020-06-23 20:00:00-04:00,591.525,4004,CT,CI,CT_CI,512.9,584.462916320733
3523,3523,2020-06-23 04:00:00-04:00,442.723,4004,CT,CI,CT_CI,387.5,448.974307995026
3524,3524,2020-06-23 05:00:00-04:00,473.513,4004,CT,CI,CT_CI,414.69,464.322939861246
3525,3525,2020-06-23 06:00:00-04:00,521.457,4004,CT,CI,CT_CI,454.73,501.3461140730951
3526,3526,2020-06-23 07:00:00-04:00,567.233,4004,CT,CI,CT_CI,523.05,550.6095828143581
3527,3527,2020-06-23 03:00:00-04:00,447.976,4004,CT,CI,CT_CI,382.03,440.800190207926
3528,3528,2020-06-24 22:00:00-04:00,465.361,4004,CT,CI,CT_CI,430.48,529.643114971066
3529,3529,2020-06-24 00:00:00-04:00,461.328,4004,CT,CI,CT_CI,391.87,472.5344408014181
3530,3530,2020-06-24 01:00:00-04:00,463.883,4004,CT,CI,CT_CI,391.25,451.895067872026
3531,3531,2020-06-24 02:00:00-04:00,457.485,4004,CT,CI,CT_CI,384.89,441.452586120761
3532,3532,2020-06-24 03:00:00-04:00,464.513,4004,CT,CI,CT_CI,391.59,439.322199258951
3533,3533,2020-06-24 04:00:00-04:00,469.23,4004,CT,CI,CT_CI,400.63,447.474402337831
3534,3534,2020-06-24 05:00:00-04:00,503.644,4004,CT,CI,CT_CI,435.56,466.944590516329
3535,3535,2020-06-24 06:00:00-04:00,555.515,4004,CT,CI,CT_CI,484.37,499.942002494031
3536,3536,2020-06-24 07:00:00-04:00,593.323,4004,CT,CI,CT_CI,539.58,546.555403407784
3537,3537,2020-06-24 08:00:00-04:00,641.962,4004,CT,CI,CT_CI,581.4,592.455403487382
3538,3538,2020-06-24 09:00:00-04:00,684.756,4004,CT,CI,CT_CI,603.25,653.6031842791849
3539,3539,2020-06-24 11:00:00-04:00,735.99,4004,CT,CI,CT_CI,632.87,743.2119446324549
3540,3540,2020-06-24 12:00:00-04:00,740.542,4004,CT,CI,CT_CI,642.22,759.182133158102
3541,3541,2020-06-24 13:00:00-04:00,749.5,4004,CT,CI,CT_CI,660.32,773.028262851824
3542,3542,2020-06-24 15:00:00-04:00,732.361,4004,CT,CI,CT_CI,664.31,760.8059349649661
3543,3543,2020-06-24 16:00:00-04:00,713.604,4004,CT,CI,CT_CI,649.65,740.5550804095041
3544,3544,2020-06-24 17:00:00-04:00,682.273,4004,CT,CI,CT_CI,619.26,708.3328587775899
3545,3545,2020-06-24 18:00:00-04:00,633.219,4004,CT,CI,CT_CI,560.6,666.909552172706
3546,3546,2020-06-24 19:00:00-04:00,576.766,4004,CT,CI,CT_CI,528.17,617.9006788129651
3547,3547,2020-06-24 21:00:00-04:00,514.103,4004,CT,CI,CT_CI,478.85,560.45534458892
3548,3548,2020-06-24 23:00:00-04:00,432.921,4004,CT,CI,CT_CI,396.19,502.44725653399206
3549,3549,2020-06-24 20:00:00-04:00,561.149,4004,CT,CI,CT_CI,509.26,580.864332676371
3550,3550,2020-06-24 10:00:00-04:00,727.655,4004,CT,CI,CT_CI,620.54,705.6336419204
3551,3551,2020-06-24 14:00:00-04:00,748.182,4004,CT,CI,CT_CI,662.13,766.516579505161
3552,3552,2020-06-25 00:00:00-04:00,422.076,4004,CT,CI,CT_CI,374.79,465.491974765796
3553,3553,2020-06-25 11:00:00-04:00,638.004,4004,CT,CI,CT_CI,596.64,732.588091032139
3554,3554,2020-06-25 17:00:00-04:00,634.901,4004,CT,CI,CT_CI,581.46,697.3794071542229
3555,3555,2020-06-25 20:00:00-04:00,537.972,4004,CT,CI,CT_CI,505.81,573.7502790719229
3556,3556,2020-06-25 21:00:00-04:00,497.632,4004,CT,CI,CT_CI,482.95,553.9330821040351
3557,3557,2020-06-25 22:00:00-04:00,453.879,4004,CT,CI,CT_CI,431.04,522.87054327515
3558,3558,2020-06-25 23:00:00-04:00,423.23,4004,CT,CI,CT_CI,394.99,495.377802004264
3559,3559,2020-06-25 16:00:00-04:00,663.764,4004,CT,CI,CT_CI,608.98,728.6025246036711
3560,3560,2020-06-25 15:00:00-04:00,674.643,4004,CT,CI,CT_CI,620.63,748.2665455187121
3561,3561,2020-06-25 14:00:00-04:00,675.317,4004,CT,CI,CT_CI,624.84,754.6206381908481
3562,3562,2020-06-25 13:00:00-04:00,663.585,4004,CT,CI,CT_CI,622.71,760.191040336348
3563,3563,2020-06-25 12:00:00-04:00,644.542,4004,CT,CI,CT_CI,601.93,747.5213289035349
3564,3564,2020-06-25 19:00:00-04:00,549.236,4004,CT,CI,CT_CI,512.46,609.1123638691001
3565,3565,2020-06-25 10:00:00-04:00,624.37,4004,CT,CI,CT_CI,585.53,698.6976084747849
3566,3566,2020-06-25 09:00:00-04:00,595.736,4004,CT,CI,CT_CI,561.43,648.961090486208
3567,3567,2020-06-25 08:00:00-04:00,557.27,4004,CT,CI,CT_CI,534.47,588.6047174293709
3568,3568,2020-06-25 07:00:00-04:00,514.562,4004,CT,CI,CT_CI,495.68,539.551726257086
3569,3569,2020-06-25 06:00:00-04:00,479.496,4004,CT,CI,CT_CI,452.88,487.787671595032
3570,3570,2020-06-25 05:00:00-04:00,441.535,4004,CT,CI,CT_CI,402.99,455.849861307689
3571,3571,2020-06-25 04:00:00-04:00,415.88,4004,CT,CI,CT_CI,375.59,436.795917712464
3572,3572,2020-06-25 03:00:00-04:00,416.807,4004,CT,CI,CT_CI,368.81,429.502612882159
3573,3573,2020-06-25 02:00:00-04:00,407.547,4004,CT,CI,CT_CI,375.27,433.266687419666
3574,3574,2020-06-25 01:00:00-04:00,420.855,4004,CT,CI,CT_CI,373.25,443.416764741087
3575,3575,2020-06-25 18:00:00-04:00,596.0,4004,CT,CI,CT_CI,544.19,657.2597312537421
3576,3576,2020-06-26 09:00:00-04:00,590.32,4004,CT,CI,CT_CI,556.82,639.609814226397
3577,3577,2020-06-26 05:00:00-04:00,430.575,4004,CT,CI,CT_CI,404.72,454.669886903504
3578,3578,2020-06-26 08:00:00-04:00,554.155,4004,CT,CI,CT_CI,540.24,583.561319199066
3579,3579,2020-06-26 10:00:00-04:00,625.926,4004,CT,CI,CT_CI,582.8,689.4035091770611
3580,3580,2020-06-26 11:00:00-04:00,645.801,4004,CT,CI,CT_CI,594.22,722.587679731849
3581,3581,2020-06-26 12:00:00-04:00,662.89,4004,CT,CI,CT_CI,600.89,737.161352703485
3582,3582,2020-06-26 13:00:00-04:00,676.025,4004,CT,CI,CT_CI,620.95,746.3699039681751
3583,3583,2020-06-26 14:00:00-04:00,679.949,4004,CT,CI,CT_CI,623.42,739.2808321604399
3584,3584,2020-06-26 15:00:00-04:00,663.6,4004,CT,CI,CT_CI,616.81,730.8036968664751
3585,3585,2020-06-26 16:00:00-04:00,647.14,4004,CT,CI,CT_CI,608.04,710.7735800345021
3586,3586,2020-06-26 17:00:00-04:00,615.334,4004,CT,CI,CT_CI,588.64,679.830600796771
3587,3587,2020-06-26 18:00:00-04:00,582.455,4004,CT,CI,CT_CI,531.2,635.594128931796
3588,3588,2020-06-26 19:00:00-04:00,534.471,4004,CT,CI,CT_CI,507.76,593.545550988695
3589,3589,2020-06-26 20:00:00-04:00,519.828,4004,CT,CI,CT_CI,505.74,559.737327605754
3590,3590,2020-06-26 21:00:00-04:00,485.165,4004,CT,CI,CT_CI,477.1,539.689841720582
3591,3591,2020-06-26 22:00:00-04:00,443.867,4004,CT,CI,CT_CI,433.27,507.89884400990496
3592,3592,2020-06-26 23:00:00-04:00,408.711,4004,CT,CI,CT_CI,390.71,481.60247458478
3593,3593,2020-06-26 01:00:00-04:00,411.969,4004,CT,CI,CT_CI,370.11,443.127481856391
3594,3594,2020-06-26 00:00:00-04:00,411.542,4004,CT,CI,CT_CI,374.49,464.449128133777
3595,3595,2020-06-26 06:00:00-04:00,470.993,4004,CT,CI,CT_CI,448.75,485.453727081744
3596,3596,2020-06-26 04:00:00-04:00,403.116,4004,CT,CI,CT_CI,388.14,436.456024982681
3597,3597,2020-06-26 07:00:00-04:00,512.304,4004,CT,CI,CT_CI,504.02,534.021297957427
3598,3598,2020-06-26 02:00:00-04:00,401.189,4004,CT,CI,CT_CI,372.99,432.957139304539
3599,3599,2020-06-26 03:00:00-04:00,405.227,4004,CT,CI,CT_CI,379.91,429.468829553858
3600,3600,2020-06-27 00:00:00-04:00,395.246,4004,CT,CI,CT_CI,373.42,453.264867200506
3601,3601,2020-06-27 01:00:00-04:00,396.468,4004,CT,CI,CT_CI,370.26,430.23303153379
3602,3602,2020-06-27 21:00:00-04:00,416.774,4004,CT,CI,CT_CI,427.76,463.81360797585
3603,3603,2020-06-27 20:00:00-04:00,428.879,4004,CT,CI,CT_CI,443.45,468.363970571385
3604,3604,2020-06-27 19:00:00-04:00,429.435,4004,CT,CI,CT_CI,445.99,471.170588045337
3605,3605,2020-06-27 18:00:00-04:00,439.908,4004,CT,CI,CT_CI,454.04,490.783500031851
3606,3606,2020-06-27 17:00:00-04:00,452.829,4004,CT,CI,CT_CI,458.14,489.02046471706
3607,3607,2020-06-27 16:00:00-04:00,469.078,4004,CT,CI,CT_CI,458.89,497.59067372778895
3608,3608,2020-06-27 15:00:00-04:00,467.566,4004,CT,CI,CT_CI,461.05,506.772203772018
3609,3609,2020-06-27 22:00:00-04:00,389.429,4004,CT,CI,CT_CI,401.81,467.802629154668
3610,3610,2020-06-27 14:00:00-04:00,476.065,4004,CT,CI,CT_CI,467.35,516.2897907899129
3611,3611,2020-06-27 11:00:00-04:00,486.582,4004,CT,CI,CT_CI,448.8,499.774572436111
3612,3612,2020-06-27 10:00:00-04:00,465.656,4004,CT,CI,CT_CI,431.26,485.787378192717
3613,3613,2020-06-27 09:00:00-04:00,446.639,4004,CT,CI,CT_CI,415.96,462.816761110021
3614,3614,2020-06-27 08:00:00-04:00,425.476,4004,CT,CI,CT_CI,396.83,448.76871982233
3615,3615,2020-06-27 07:00:00-04:00,412.281,4004,CT,CI,CT_CI,389.81,431.149296762586
3616,3616,2020-06-27 06:00:00-04:00,391.131,4004,CT,CI,CT_CI,389.24,411.897793238917
3617,3617,2020-06-27 05:00:00-04:00,375.646,4004,CT,CI,CT_CI,376.35,407.461893184778
3618,3618,2020-06-27 04:00:00-04:00,375.867,4004,CT,CI,CT_CI,369.86,407.759979431326
3619,3619,2020-06-27 03:00:00-04:00,382.716,4004,CT,CI,CT_CI,370.78,410.346218644405
3620,3620,2020-06-27 13:00:00-04:00,485.689,4004,CT,CI,CT_CI,466.43,515.999491416767
3621,3621,2020-06-27 02:00:00-04:00,386.934,4004,CT,CI,CT_CI,368.1,417.35016173192
3622,3622,2020-06-27 12:00:00-04:00,491.637,4004,CT,CI,CT_CI,457.92,516.095311688143
3623,3623,2020-06-27 23:00:00-04:00,370.953,4004,CT,CI,CT_CI,376.69,430.05730732527707
3624,3624,2020-06-28 17:00:00-04:00,487.124,4004,CT,CI,CT_CI,447.44,475.926018105899
3625,3625,2020-06-28 16:00:00-04:00,507.375,4004,CT,CI,CT_CI,441.24,480.50335164758
3626,3626,2020-06-28 15:00:00-04:00,514.862,4004,CT,CI,CT_CI,456.55,479.237922640226
3627,3627,2020-06-28 14:00:00-04:00,504.657,4004,CT,CI,CT_CI,447.82,479.1388068103111
3628,3628,2020-06-28 13:00:00-04:00,489.926,4004,CT,CI,CT_CI,435.61,476.999383130005
3629,3629,2020-06-28 12:00:00-04:00,482.912,4004,CT,CI,CT_CI,437.9,468.02626321952
3630,3630,2020-06-28 11:00:00-04:00,457.539,4004,CT,CI,CT_CI,426.87,454.251366043167
3631,3631,2020-06-28 10:00:00-04:00,428.681,4004,CT,CI,CT_CI,417.81,434.28249759557696
3632,3632,2020-06-28 09:00:00-04:00,402.48,4004,CT,CI,CT_CI,397.04,414.00955567547993
3633,3633,2020-06-28 18:00:00-04:00,459.746,4004,CT,CI,CT_CI,450.45,468.849315152158
3634,3634,2020-06-28 22:00:00-04:00,393.436,4004,CT,CI,CT_CI,384.15,448.848977517171
3635,3635,2020-06-28 07:00:00-04:00,370.305,4004,CT,CI,CT_CI,368.33,390.059776366929
3636,3636,2020-06-28 06:00:00-04:00,362.067,4004,CT,CI,CT_CI,355.7,381.861726653917
3637,3637,2020-06-28 05:00:00-04:00,354.227,4004,CT,CI,CT_CI,345.55,383.412509259597
3638,3638,2020-06-28 04:00:00-04:00,353.99,4004,CT,CI,CT_CI,340.34,391.933565323873
3639,3639,2020-06-28 20:00:00-04:00,439.577,4004,CT,CI,CT_CI,431.76,451.951938016308
3640,3640,2020-06-28 03:00:00-04:00,366.432,4004,CT,CI,CT_CI,339.61,395.020848860686
3641,3641,2020-06-28 02:00:00-04:00,362.751,4004,CT,CI,CT_CI,340.91,400.083621729258
3642,3642,2020-06-28 01:00:00-04:00,364.436,4004,CT,CI,CT_CI,340.53,409.629364779333
3643,3643,2020-06-28 00:00:00-04:00,361.685,4004,CT,CI,CT_CI,347.82,423.858338581858
3644,3644,2020-06-28 21:00:00-04:00,415.439,4004,CT,CI,CT_CI,418.05,452.243776716012
3645,3645,2020-06-28 23:00:00-04:00,379.555,4004,CT,CI,CT_CI,362.07,438.96718682874
3646,3646,2020-06-28 08:00:00-04:00,386.891,4004,CT,CI,CT_CI,377.4,397.885780106143
3647,3647,2020-06-28 19:00:00-04:00,439.482,4004,CT,CI,CT_CI,431.36,458.036130778495
3648,3648,2020-06-29 04:00:00-04:00,408.694,4004,CT,CI,CT_CI,378.84,425.593510479841
3649,3649,2020-06-29 08:00:00-04:00,573.774,4004,CT,CI,CT_CI,559.49,582.7912849535641
3650,3650,2020-06-29 09:00:00-04:00,609.435,4004,CT,CI,CT_CI,588.74,643.5156939530671
3651,3651,2020-06-29 10:00:00-04:00,638.426,4004,CT,CI,CT_CI,628.97,692.3175894903738
3652,3652,2020-06-29 11:00:00-04:00,655.064,4004,CT,CI,CT_CI,652.82,726.8436214032299
3653,3653,2020-06-29 12:00:00-04:00,675.289,4004,CT,CI,CT_CI,646.74,741.814815078897
3654,3654,2020-06-29 13:00:00-04:00,683.48,4004,CT,CI,CT_CI,660.68,752.23940183486
3655,3655,2020-06-29 14:00:00-04:00,693.696,4004,CT,CI,CT_CI,669.2,746.107882691441
3656,3656,2020-06-29 15:00:00-04:00,685.727,4004,CT,CI,CT_CI,676.46,738.499266805878
3657,3657,2020-06-29 16:00:00-04:00,627.818,4004,CT,CI,CT_CI,658.95,720.811162803076
